defType,defName,modName,currentLabelOrText,tier,oneLineWhy
ThoughtDef,Lovin_Know_Approved,Ideology,lovin' afterglow,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Lovin_Know_Disapproved,Ideology,act of desire,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Lovin_Know_Horrible,Ideology,lustful act,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,MasochistWearingBodyStrap,Ideology,masochist body strapped | The straps press in and calm my soul.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,MasterfulConversion,Ideology,"masterful conversion | Masterful! Old beliefs were left in tatters, and our true knowledge was accepted without a shadow of a doubt.",OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Mined_Disapproved,Ideology,mined | I had to mine a hole. I disapprove of harming the earth this way.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Mined_Horrible,Ideology,mined | I had to mine a hole. It was an offense against the earth.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Mined_Know_Disapproved,Ideology,mined,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Mined_Know_Horrible,Ideology,mined,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Mined_Know_Horrible_Mood,Ideology,mined | Someone mined a hole in the pure earth. It was a horrible violation of nature.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Mined_Know_Prohibited,Ideology,mined,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Mined_Know_Prohibited_Mood,Ideology,mined | We mined a hole in the pure earth. What a terrible offense against nature.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,NeedNeuralSupercharge,Ideology,"want neural supercharge | Without a neural supercharge, I'm running below my true capacity. It's depressing.",OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,NoRecentHumanMeat_Preferred,Ideology,want human meat | It's been too long since I consumed any human meat. It feels wrong.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,NoRecentHumanMeat_RequiredRavenous,Ideology,want human meat | Ravenous! It's been so long since I tasted the true flesh. This is wrong!,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,NoRecentHumanMeat_RequiredStrong,Ideology,want human meat | It's been far too long since I consumed human. I should have eaten by now.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,ObservedGibbetCage,Ideology,observed gibbet cage | What a terrible sight.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,ObservedSkullspike,Ideology,observed skullspike | What a terrible sight.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,ObservedTerror,Ideology,{THING_label},OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,ParticipatedInRaid_Required,Ideology,participated in raid | I participated in a raid! Now they'll all know me!,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,ParticipatedInRaid_Respected,Ideology,participated in raid | I participated in a raid! That's how we do it!,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,PsychicArchotechEmanator_Core,Ideology,archotech emanation | The scale of it. The fractal logic-scape of the multiversal hyperplane. No distance. No time. No me or them. I'm everything. I'm nothing. | archotech emanatio...,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,PsychicArchotechEmanator_Grand,Ideology,"archotech emanation | It makes me perceive so much. Eyeless knowledge of absolute existence, all minds speaking and dying and birthing at once. It's hard not to lose connection wit...",OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,PsychicArchotechEmanator_Major,Ideology,"archotech emanation | These thoughts coming from the structure, they open doors to such vastness... I feel so small that I might disappear. | archotech emanation | I can feel the e...",OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,RecentConquest_Required,Ideology,recent conquest | We recently raided another faction. Their suffering will be their teacher. | no recent conquest | We haven't raided anyone for so long. We're despicable - helples...,OCCASIONAL,"Ideology DLC is live, but text matches a rare/gated keyword — quest, royal, psycast, gene-lab or similar special trigger."
ThoughtDef,RecentConquest_Respected,Ideology,recent conquest | We recently raided another faction. That'll show them who's boss. | no recent conquest | It's been far too long since we raided anyone. They might stop fearing an...,OCCASIONAL,"Ideology DLC is live, but text matches a rare/gated keyword — quest, royal, psycast, gene-lab or similar special trigger."
ThoughtDef,RelicAtRitual,Ideology,{RELICNAME} at ritual | {RELICNAME} was present during our ritual. | two relics at ritual | Two relics were present during our ritual. | three relics at ritual | Three relics were ...,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,RelicDestroyed,Ideology,relic destroyed | The relic was destroyed! A travesty!,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,RelicLost,Ideology,relic lost | The relic has been lost! A travesty!,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,RelicsCollected,Ideology,all relics collected | We found all of our sacred relics!,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SatisfyingBlinding,Ideology,satisfying blinding | That blinding was satisfying. The cut was deep and made a satisfying wet-sucking noise.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SatisfyingExecution,Ideology,satisfying execution | That execution was satisfying. It felt like justice was served.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SatisfyingSacrifice,Ideology,satisfying sacrifice | That sacrifice was satisfying - well-executed and appropriately bloody.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Skullspike_Desired,Ideology,skullspikes | I've been around a few skullspikes recently. I like being reminded of our power. | skullspikes | I've been around quite a few skullspikes recently. All will fear us. ...,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Slavery_Abhorrent_SlavesInColony,Ideology,slaves in colony | We're keeping slaves. It's barbaric.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Slavery_Disapproved_SlavesInColony,Ideology,"slaves in colony | We're keeping slaves. Even if it's necessary, it's distasteful and I wish we wouldn't.",OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Slavery_Honorable_NoSlavesInColony,Ideology,"no slaves in colony | Without slaves, nobody will respect us.",OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Slavery_Honorable_SlavesInColony,Ideology,slaves in colony | We've got slaves. It means we're on the right path.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Slavery_Horrible_SlavesInColony,Ideology,slaves in colony | We're keeping slaves. It's wrong.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SoldOrgan_Disapproved,Ideology,sold organ | I had to sell someone's organ. I don't approve of such transactions.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SoldOrgan_Know_Disapproved,Ideology,sold organ,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SoldSlave_Disapproved,Ideology,sold slave | I sold a person into slavery. I hope nothing terrible happens to them.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SoldSlave_Honorable,Ideology,sold slave | I sold someone into slavery. It'll make people notice my stature.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SoldSlave_Horrible,Ideology,sold slave | I sold a person into slavery. I'm not sure I can forgive myself.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SoldSlave_Know_Abhorrent,Ideology,sold slave,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SoldSlave_Know_Abhorrent_Mood,Ideology,"slave sold | We sold someone into slavery. It was an abhorrent, barbaric act.",OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SoldSlave_Know_Disapproved,Ideology,sold slave,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SoldSlave_Know_Disapproved_Mood,Ideology,slave sold | We sold a person into slavery. We shouldn't have done that.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SoldSlave_Know_Honorable,Ideology,sold slave,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SoldSlave_Know_Honorable_Mood,Ideology,slave sold | We sold someone into slavery! A great display of our honor and power.,OCCASIONAL,"Ideology DLC is live, but text matches a rare/gated keyword — quest, royal, psycast, gene-lab or similar special trigger."
ThoughtDef,SoldSlave_Know_Horrible,Ideology,sold slave,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SoldSlave_Know_Horrible_Mood,Ideology,slave sold | We sold someone into slavery. What a horrible thing to do.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SpectacularExecution,Ideology,spectacular execution | That execution was electrifying! Never have I felt such a sensation of justice being served.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,SpectacularSacrifice,Ideology,spectacular sacrifice | The blood! The release! That sacrifice made me feel like we were connecting with another world.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,TendedByMedicalSpecialist,Ideology,tended by {0} | I received medical aid from one who carries the special healer status of my ideoligion.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,TerribleBlinding,Ideology,terrible blinding | That blinding was botched and the mood was way off. What an awkward ceremony.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,TerribleDuel,Ideology,terrible duel | That duel was horrible. I'm still cringing thinking about the bumbling cowardice.,OCCASIONAL,"Ideology DLC is live, but text matches a rare/gated keyword — quest, royal, psycast, gene-lab or similar special trigger."
ThoughtDef,TerribleFestival,Ideology,terrible festival | That festival was horrible. I'm still cringing from the awkwardness flashbacks.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,TerribleFuneral,Ideology,disgraceful funeral | That funeral was borderline insulting to everyone involved.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,TerribleParty,Ideology,"terrible party | That party was terrible. Bad music, awkward dancing... ugh.",OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,TerribleSkyLanterns,Ideology,"terrible skylantern festival | I hated having to make that skylantern, and they looked like garbage anyway.",OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,TreesDesired,Ideology,"amazing trees | I am surrounded by several massive, beautiful trees. The glory of nature astounds me! | amazing tree | I very recently encountered a massive, beautiful tree - a phy...",OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,TrialConvicted,Ideology,convicted | I was unjustly convicted of a terrible wrongdoing!,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,TrialExonerated,Ideology,"exonerated | They had nothing on me, and I showed them!",OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,TrialFailed,Ideology,failed trial | I made an accusation and couldn't even make it stick. This is humiliating.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,UnforgettableDuel,Ideology,unforgettable duel | The courage... the blood... the death... I could never forget that.,OCCASIONAL,"Ideology DLC is live, but text matches a rare/gated keyword — quest, royal, psycast, gene-lab or similar special trigger."
ThoughtDef,UnforgettableFestival,Ideology,unforgettable festival | That festival was something I'll never forget.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,UnforgettableParty,Ideology,"unforgettable party | That party was awesome! The music, the mood... Everything was perfect.",OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,UnforgettableSkyLanterns,Ideology,"unforgettable skylantern festival | The sense of togetherness during construction, the moment of release - it was like my troubles drifted away with those skylanterns.",OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,UnimpressiveSkyLanterns,Ideology,boring skylanterns | Those skylanterns didn't impress me. Just a waste of time and resources.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,WasEnslaved,Ideology,was enslaved | They kept me as a slave. They forced me to suffer!,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,WearingColor_Favorite,Ideology,wearing favorite color | I just love this color.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,WearingColor_Ideo,Ideology,wearing ideoligion color | My apparel coloring is properly expressing my beliefs.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,WearingDesiredApparel_Soft,Ideology,wearing {APPAREL} | It's good to be wearing {APPAREL} in accordance with my beliefs.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,WearingDesiredApparel_Strong,Ideology,wearing {APPAREL} | It's great to be wearing {APPAREL} in accordance with my beliefs.,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,WieldingNobleOrDespisedWeapon,Ideology,wielding {WEAPON} | I am wielding {WEAPON_indefinite}. Such a noble weapon! | wielding {WEAPON} | I am wielding {WEAPON_indefinite}. Such a detestable weapon!,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,WillDiminished,Ideology,will diminished,OCCASIONAL,"Ideology DLC is live but this thought has no routine-trigger keyword match — likely precept-specific, ritual-specific, or otherwise gated; not individually verified against the 12 ideoligions."
ThoughtDef,Turn_Thought_FreeSpiritEnslaved,Integrated Genes,"enslaved | I don't care if they kill me, I'd rather die than keep working for these freaks!",OCCASIONAL,"Integrated Genes is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,Turn_Thought_FreeSpiritImprisoned,Integrated Genes,imprisoned | I've been locked up against my will. How could anyone dare to confine me? | imprisoned by my community | My own people turned against me and locked me up against my wi...,OCCASIONAL,"Integrated Genes is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,Turn_Thought_GeneticGauranlen,Integrated Genes,"tree sorely missed | My mind is cloudy, and I can barely think. What I would give to see a beautiful gauranlen tree. | tree missed | My mind is foggy. I really want to spend some m...",OCCASIONAL,"Integrated Genes is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,Turn_Thought_GeneticMeditation,Integrated Genes,overwhelming stress | My thoughts are racing. It feels like the whole world is closing in on my mind. I really need to clear my head. | intense stress | I'm bogged down by all kind...,OCCASIONAL,"Integrated Genes is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,Turn_Thought_Genetic_BeautyStandardUgliness,Integrated Genes,ugly | I'm ugly. I can't believe that this is what people have to see when they look at me. | hideous | I'm hideous! Everyone must despise me.,OCCASIONAL,"Integrated Genes is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,Turn_Thought_Genetic_LessAttractive,Integrated Genes,less attractive,OCCASIONAL,"Integrated Genes is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,Turn_Thought_Genetic_SubmissiveWantsMaster,Integrated Genes,"not enslaved | No masters to serve, no orders to follow. What am I supposed to do? What use am I? | enslaved | This feels right, this is what I'm supposed to be doing.",OCCASIONAL,"Integrated Genes is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,Turn_Thought_MoodOffsetBliss,Integrated Genes,genetic bliss | Natural bonus from 'bliss' gene.,OCCASIONAL,"Integrated Genes is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,Turn_Thought_StumpLeg,Integrated Genes,flesh stump | I can't stand having to drag this thing around.,OCCASIONAL,"Integrated Genes is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,GarrFlowers_Slave,More Slavery Stuff,loved slave | liked slave | disliked slave | disgusting slave,OCCASIONAL,"More Slavery Stuff is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,GarryFlowers_Slavery_Status_NoSlavesInColony,More Slavery Stuff,"no decent slaves in colony | Without slaves, or with our slaves being mistreated, nobody will respect us.",OCCASIONAL,"More Slavery Stuff is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,GarryFlowers_Slavery_Status_SlavesInColony,More Slavery Stuff,peaceful slaves in colony | Our slaves are feeling well enough. It means we're on the right path.,OCCASIONAL,"More Slavery Stuff is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,GarryFlowers_Slavery_Terror_NoSlavesInColony,More Slavery Stuff,"no miserable slaves in colony | Without slaves filling the bottom of our social hierarchy, nobody will respect us.",OCCASIONAL,"More Slavery Stuff is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,GarryFlowers_Slavery_Terror_SlavesInColony,More Slavery Stuff,miserable slaves in colony | We have slaves beneath us. It means we're on the right path.,OCCASIONAL,"More Slavery Stuff is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,AteFatKibble,Mythic Ages: Megafauna Bestiary,ate greasy animal feed | ate greasy animal feed | This animal feed was never meant for humans; the heavy wild fat made it especially unpleasant.,OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,DrankMossmireMilk,Mythic Ages: Megafauna Bestiary,drank mossmire milk | I drank mossmire milk. The strong herbal flavor is awful and lingers in the mouth.,OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AfterEmberRageCrash,Mythic Ages: Megafauna Bestiary,aftershock from scarodon heart | My body wasn’t ready for that. I feel sore and drained.,OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteAminoxBlueCheese,Mythic Ages: Megafauna Bestiary,"ate awful aminox blue cheese | I ate awful aminox blue cheese. A bitter, overripe cheese with an unpleasantly sharp body and strange dark veins. | ate poor aminox blue cheese | I a...",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCapryakCheese,Mythic Ages: Megafauna Bestiary,"ate awful capryak cheese | I ate awful capryak cheese. A pale, greasy sour cheese with a biting acidity and a soft, unpleasantly curdled center. | ate poor capryak cheese | I ate p...",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCookedAmineMeat,Mythic Ages: Megafauna Bestiary,"ate amine meat (cooked) | I enjoyed a hearty meal prepared with amine meat. The pink fat rendered beautifully, giving the dish a rich and satisfying flavor.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCookedBirdMeat,Mythic Ages: Megafauna Bestiary,"ate bird meat (cooked) | I enjoyed a mild and tender serving of cooked bird meat. Its clean flavor and soft texture made for a pleasant, satisfying meal.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCookedCapryakMeat,Mythic Ages: Megafauna Bestiary,"ate Capryak meat (cooked) | I ate a hearty meal made from Capryak meat. Rustic, dense, and satisfying enough once properly cooked.",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
ThoughtDef,MA_AteCookedDunbearMeat,Mythic Ages: Megafauna Bestiary,"ate dunbear meat (cooked) | I enjoyed a rich meal made from dunbear meat. The melting fat filled my mouth with deep flavor, soft texture, and a sense of primal strength that linger...",OCCASIONAL,"Mythic Ages: Megafauna Bestiary is confirmed live for this campaign (design/canon evidence — see report), but this specific thought/stance is not individually verified as the chosen variant for any of the 12 ideoligions/factions."
